Date,Portfolio_Return,Portfolio_Excess,Cumulative_Return,Risk_Free_Rate,Beta_Mkt-RF,Beta_SMB,Beta_HML,Beta_RMW,Beta_CMA,Beta_MOM,Alpha
2024-04-30,-0.015555899348322856,-0.020255899348322857,4.965961383917776,0.004699999999999999,0.7442577538158734,0.08280197211975471,0.04520812869311219,-0.12434453687033528,-0.00981668762785659,-0.03381145452541873,0.01671342888808955
2024-05-31,0.022605617490294196,0.018205617490294194,5.078220007434193,0.0044,0.7366232939241878,0.051428146415874676,0.03487049013391941,-0.16804876738198815,0.03045711451916855,-0.049747632375731154,0.016228805522205063
2024-06-30,0.007873208073357186,0.0037732080733571868,5.1182018901950075,0.0040999999999999995,0.737190984010841,0.13336925802455424,-0.06624444728389711,-0.17849424724662422,0.14199144082057147,-0.03364271497663701,0.017150500196171762
2024-07-31,0.04287385929662881,0.038373859296628815,5.337638957886968,0.0045000000000000005,0.7357842115442309,0.12298562106516436,-0.06275323346945416,-0.1431922149611921,0.132725733447855,-0.048968208738562224,0.01752031814181876
2024-08-31,-0.0037868155861767536,-0.008586815586176754,5.317426303487857,0.0048,0.7260965332497923,0.13733324491396764,-0.04194518638839456,-0.13098661484269153,0.10352567195008655,-0.06564783055542617,0.016866264290792684
2024-09-30,-0.024058645436905186,-0.028058645436905186,5.1894962294153695,0.004,0.728707691226918,0.12987873928128696,0.01683429253109614,-0.09193265848889434,0.03187668424674939,-0.05122471165202813,0.014334021168848842
2024-10-31,-0.024678240479147396,-0.028578240479147397,5.061428593500229,0.0039000000000000003,0.7748523205036821,0.09967453662307224,0.06910031591251659,-0.036577390415740985,-0.057310214289924666,-0.01806920515522059,0.013723940225100048
2024-11-30,0.04088114922912898,0.03688114922912898,5.268345611143692,0.004,0.7523744559032663,0.06433048088607463,0.05555392199288456,0.0025324992051234813,-0.02817694348622457,-0.05184524255426087,0.012883964738385423
2024-12-31,-0.018075801913631263,-0.021775801913631265,5.1731160394641105,0.0037,0.7567467321557323,0.07178790897719656,0.05444570197457499,0.00718891417320594,-0.02060291229783695,-0.050156504037928484,0.01274056995499623
2025-01-31,0.020331814364499826,0.016631814364499828,5.278294874464512,0.0037,0.7474293546698692,0.07391825782554506,0.03551886511186719,0.022519600118918792,0.03319063553504886,-0.07340040520618385,0.01270314187881309
2025-02-28,0.03390758209918011,0.030607582099180106,5.4572690912640995,0.0033,0.7338012377361176,-0.04769914908063344,0.12580607712431358,-0.02453181268644894,0.007568607681468442,-0.13583538371715398,0.013377207146224163
2025-03-31,-0.021655333192347342,-0.025055333192347342,5.339090110772477,0.0034000000000000002,0.7286215270002512,-0.04983208607863371,0.149542099987729,-0.009397888279611077,-0.028629332406281183,-0.13749238227606708,0.01295027942997259
2025-04-30,0.03329962004930365,0.029799620049303654,5.516879782870195,0.0034999999999999996,0.7455634566559031,-0.07710706186996791,0.14501062970833922,-0.08510874870467788,-0.07046947842291523,-0.1137328699162819,0.013185569328966786
2025-05-31,0.07713620727403553,0.07333620727403553,5.942430965307606,0.0038,0.7612746053517945,-0.05226295370014711,0.09524292471130996,-0.07395103454434314,0.009550652752044975,-0.10243469597630372,0.014335182630960324
2025-06-30,0.010733760627617642,0.007333760627617642,6.006215596835361,0.0034000000000000002,0.7548902322433227,-0.044165826127150865,0.17068567841616938,0.02473791277356205,-0.11499463228209494,-0.062464580453855445,0.012238128051236705
2025-07-31,0.023375333195795153,0.019975333195795152,6.146612887657168,0.0034000000000000002,0.7627552061700135,-0.0390748269027994,0.17288832323979553,0.03894788380944139,-0.1366044572322876,-0.060113378581177046,0.012069133867591408
2025-08-31,-0.00033623832817939955,-0.0041362383281794,6.144546160815857,0.0038,0.7673430340333754,-0.0760988679686983,0.1664645984551536,0.025721794867560183,-0.16018889059715563,-0.04446490342208914,0.01096045456567881
2025-09-30,0.031173710954536724,0.027873710954536723,6.336094466779938,0.0033,0.7614233389289611,-0.06699311744206748,0.15712228327085165,0.03835378070586276,-0.14643326284512734,-0.05243933992291558,0.01084578869498641
2025-10-31,0.008936214146361681,0.005236214146361681,6.392715163786661,0.0037,0.7387388486465564,-0.047835593365375906,0.13165243472504778,0.07480980047628832,-0.15461797593540272,-0.0631151729849887,0.010184073170381003
